Rank,Previous Rank,First Appearance,First Rank,Name,Computer,Site,Manufacturer,Country,Year,Segment,Total Cores,Accelerator/Co-Processor Cores,Rmax [TFlop/s],Rpeak [TFlop/s],Nmax,Nhalf,HPCG [TFlop/s],Power (kW),Power Source,Power Effeciency [GFlops/Watts],Architecture,Processor,Processor Technology,Processor Speed (MHz),Operating System,OS Family,Accelerator/Co-Processor,Cores per Socket,Processor Generation,System Model,System Family,Interconnect Family,Interconnect,Region,Continent,Site ID,System ID
457,356.0,53,356,,"INSPUR NF5288M5, Xeon Gold 6148 20C 2.4GHz, NVIDIA Tesla V100, 100G Ethernet",Telecommunication Company,Inspur,China,2019,Industry,30600,28800.0,1223.0,2658.24,786000.0,,,,,,Cluster,Xeon Gold 6148 20C 2.4GHz,Intel Skylake,2400,CentOS,Linux,NVIDIA Tesla V100,20,Xeon Gold,INSPUR NF5288M5,Inspur Cluster,Gigabit Ethernet,100G Ethernet,Eastern Asia,Asia,50119,179612
458,357.0,53,357,bsystem,"Sugon TC6000, Xeon Gold 6130 16C 2.1GHz, 25G Ethernet",Internet Company,Sugon,China,2019,Industry,37120,,1222.0,2494.464,3788000.0,,,400.0,Submitted,3.055,Cluster,Xeon Gold 6130 16C 2.1GHz,Intel Skylake,2100,CentOS,Linux,None,16,Xeon Gold,Sugon TC6000,Sugon Cluster,Gigabit Ethernet,25G Ethernet,Eastern Asia,Asia,50743,179667
459,358.0,53,358,bsystem,"Sugon TC6000, Xeon Gold 5118 12C 2.3GHz, 25G Ethernet",Internet Company,Sugon,China,2019,Industry,67200,,1219.0,4945.92,4805000.0,,,890.0,Submitted,1.37,Cluster,Xeon Gold 5118 12C 2.3GHz,Intel Skylake,2300,CentOS,Linux,None,12,Xeon Gold,Sugon TC6000,Sugon Cluster,Gigabit Ethernet,25G Ethernet,Eastern Asia,Asia,50743,179673
460,359.0,42,384,,"Cray XC40, E5-2680v3 12C 2.5Ghz/Xeon E5-2695v4 18C 2.1GHz, Aries interconnect ",Deutscher Wetterdienst,Cray/HPE,Germany,2017,Research,41472,,1214.2,1459.814,4086336.0,,,528.2,Submitted,2.299,MPP,Xeon E5-2695v4 18C 2.1GHz,Intel Broadwell,2100,Cray Linux Environment ,Linux,None,18,Intel Xeon E5 (Broadwell),Cray XC40,Cray XC,Custom Interconnect,Aries interconnect ,Western Europe,Europe,47712,178192
461,360.0,52,279,B1,"Lenovo RD650, Xeon Gold 6148 20C 2.4GHz, NVIDIA Tesla V100, 25G Ethernet",Financial Company P,Lenovo,China,2018,Industry,24000,19200.0,1213.62,1980.72,1517952.0,,,,,,Cluster,Xeon Gold 6148 20C 2.4GHz,Intel Skylake,2400,Linux,Linux,NVIDIA Tesla V100,20,Xeon Gold,Lenovo RD650,Lenovo Cluster,Gigabit Ethernet,25G Ethernet,Eastern Asia,Asia,50795,179585
462,361.0,51,171,RAIDEN GPU subsystem,"NVIDIA DGX-1 Volta36, Xeon E5-2698v4 20C 2.2GHz, Infiniband EDR, NVIDIA Tesla V100","Center for Advanced Intelligence Project, RIKEN",Fujitsu,Japan,2018,Research,35360,33280.0,1213.0,3244.8,909664.0,,,,,,Cluster,Xeon E5-2698v4 20C 2.2GHz,Intel Broadwell,2200,Ubuntu Linux,Linux,NVIDIA Tesla V100,20,Intel Xeon E5 (Broadwell),NVIDIA DGX-1 Volta36,NVIDIA DGX,Infiniband,Infiniband EDR,Eastern Asia,Asia,50716,179413
463,362.0,52,281,,"Lenovo HR630X, Xeon Silver 4110 8C 2.1GHz, 10G Ethernet",Service Provider T,Lenovo,China,2018,Industry,76800,,1212.8,5160.96,7838400.0,,,,,,Cluster,Xeon Silver 4110 8C 2.1GHz,Intel Skylake,2100,Linux,Linux,None,8,Xeon Silver,Lenovo HR630X,Lenovo ThinkSystem,Gigabit Ethernet,10G Ethernet,Eastern Asia,Asia,50329,179487
464,363.0,52,282,,"ThinkSystem HR650X, Xeon Gold 6138 20C 2GHz, 10G Ethernet",Network Company,Lenovo,China,2018,Industry,36000,,1202.68,2304.0,4156992.0,,,,,,Cluster,Xeon Gold 6138 20C 2GHz,Intel Skylake,2000,Linux,Linux,None,20,Xeon Gold,ThinkSystem HR650X,Lenovo ThinkSystem,Gigabit Ethernet,10G Ethernet,Eastern Asia,Asia,50177,179488
465,364.0,51,172,,"Cray XC40, Xeon E5-2697v4 18C 2.3GHz, Aries interconnect ",Main Computing Center of Roshydromet,Cray Inc./T-Platforms,Russia,2018,Research,35136,,1200.35,1293.005,3170112.0,,,,,,MPP,Xeon E5-2697v4 18C 2.3GHz,Intel Broadwell,2300,Cray Linux Environment ,Linux,None,18,Intel Xeon E5 (Broadwell),Cray XC40,Cray XC,Custom Interconnect,Aries interconnect ,Eastern Europe,Europe,50769,179439
466,365.0,53,365,,"INSPUR NF5288M5, Xeon Gold 6130 16C 2.1GHz, NVIDIA Tesla V100, 100G Ethernet",Internet Company,Inspur,China,2018,Industry,26880,25600.0,1197.0,2326.016,1049000.0,,,,,,Cluster,Xeon Gold 6130 16C 2.1GHz,Intel Skylake,2100,CentOS,Linux,NVIDIA Tesla V100,16,Xeon Gold,INSPUR NF5288M5,Inspur Cluster,Gigabit Ethernet,100G Ethernet,Eastern Asia,Asia,50743,179609
467,366.0,53,366,CloudSystem,"Sugon TC6000, Xeon Silver 4114 10C 2.2GHz, 10G Ethernet",IT Service Provider,Sugon,China,2018,Industry,70000,,1196.0,4928.0,5372000.0,,,1120.0,Submitted,1.068,Cluster,Xeon Silver 4114 10C 2.2GHz,Intel Skylake,2200,CentOS,Linux,None,10,Xeon Silver,Sugon TC6000,Sugon Cluster,Gigabit Ethernet,10G Ethernet,Eastern Asia,Asia,50709,179662
469,369.0,50,117,,"Inspur SA5212H5, Xeon E5-2682v4 16C 2.5GHz, NVIDIA Tesla P100, 25G Ethernet",Internet Service A,Inspur,China,2017,Industry,28800,22400.0,1188.0,2120.0,2345000.0,,,,,,Cluster,Xeon E5-2682v4 16C 2.5GHz,Intel Broadwell,2500,CentOS,Linux,NVIDIA Tesla P100,16,Intel Xeon E5 (Broadwell),Inspur SA5212H5,Inspur Cluster,Gigabit Ethernet,25G Ethernet,Eastern Asia,Asia,50596,179199
470,370.0,50,116,,"Inspur SA5212H5, Xeon E5-2682v4 16C 2.5GHz, NVIDIA Tesla P100, 25G Ethernet",Internet Service A,Inspur,China,2017,Industry,28800,22400.0,1188.0,2120.0,2345000.0,,,,,,Cluster,Xeon E5-2682v4 16C 2.5GHz,Intel Broadwell,2500,CentOS,Linux,NVIDIA Tesla P100,16,Intel Xeon E5 (Broadwell),Inspur SA5212H5,Inspur Cluster,Gigabit Ethernet,25G Ethernet,Eastern Asia,Asia,50596,179200
471,371.0,50,118,,"Inspur SA5212H5, Xeon E5-2682v4 16C 2.5GHz, NVIDIA Tesla P100, 25G Ethernet",Internet Service A,Inspur,China,2017,Industry,24960,23296.0,1182.0,2204.8,1691000.0,,,,,,Cluster,Xeon E5-2682v4 16C 2.5GHz,Intel Broadwell,2500,CentOS,Linux,NVIDIA Tesla P100,16,Intel Xeon E5 (Broadwell),Inspur SA5212H5,Inspur Cluster,Gigabit Ethernet,25G Ethernet,Eastern Asia,Asia,50596,179204
472,372.0,50,119,,"Inspur SA5212H5, Xeon E5-2682v4 16C 2.5GHz, NVIDIA Tesla P100, 25G Ethernet",Internet Service A,Inspur,China,2017,Industry,24960,23296.0,1182.0,2204.8,1691000.0,,,,,,Cluster,Xeon E5-2682v4 16C 2.5GHz,Intel Broadwell,2500,CentOS,Linux,NVIDIA Tesla P100,16,Intel Xeon E5 (Broadwell),Inspur SA5212H5,Inspur Cluster,Gigabit Ethernet,25G Ethernet,Eastern Asia,Asia,50596,179205
473,373.0,51,178,,"Apollo 6000 XL230k, Xeon Gold 6142 16C 2.6GHz, Infiniband EDR",Manufacturing Company,HPE,United States,2018,Industry,23808,,1181.074,1980.826,,,,,,,Cluster,Xeon Gold 6142 16C 2.6GHz,Intel Skylake,2600,Linux,Linux,None,16,Xeon Gold,Apollo 6000 XL230k,HP Apollo,Infiniband,Infiniband EDR,North America,Americas,50507,179430
474,374.0,52,289,,"Apollo 6000 XL230k, Xeon Gold 6142 16C 2.6GHz, Infiniband EDR",Manufacturing Company,HPE,United States,2018,Industry,23808,,1181.074,1980.826,,,,,,,Cluster,Xeon Gold 6142 16C 2.6GHz,Intel Skylake,2600,Linux,Linux,None,16,Xeon Gold,Apollo 6000 XL230k,HP Apollo,Infiniband,Infiniband EDR,North America,Americas,50507,179592
475,375.0,52,291,,"Inspur NF5588M4, Xeon E5-2682v4 16C 2.5GHz, NVIDIA Tesla V100, 25G Ethernet",Internet Service A,Inspur,China,2018,Industry,26880,25600.0,1180.0,2200.64,741000.0,,,,,,Cluster,Xeon E5-2682v4 16C 2.5GHz,Intel Broadwell,2500,CentOS,Linux,NVIDIA Tesla V100,16,Intel Xeon E5 (Broadwell),Inspur NF5588M4,Inspur Cluster,Gigabit Ethernet,25G Ethernet,Eastern Asia,Asia,50596,179507
476,376.0,49,101,LLNL/NNSA CTS-1 Nel,"Tundra Extreme Scale, Xeon E5-2695v4 18C 2.1GHz, Intel Omni-Path",Lawrence Livermore National Laboratory,Penguin Computing,United States,2017,Research,39744,,1179.58,1335.398,3237888.0,,,485.0,Submitted,2.432,Cluster,Xeon E5-2695v4 18C 2.1GHz,Intel Broadwell,2100,TOSS,Linux,None,18,Intel Xeon E5 (Broadwell),Tundra Extreme Scale,Penguin Computing Cluster,Omnipath,Intel Omni-Path,North America,Americas,48247,179111
478,378.0,53,378,,"Inspur TS10000, Xeon Gold 6126 12C 2.6GHz, NVIDIA Tesla V100, Intel Omni-Path",Qingdao National Laboratory for Marine Science and Technology,Inspur,China,2018,Research,21248,20480.0,1173.0,1855.898,938000.0,,,,,,Cluster,Xeon Gold 6126 12C 2.6GHz,Intel Skylake,2600,CentOS,Linux,NVIDIA Tesla V100,12,Xeon Gold,Inspur TS10000,Inspur Cluster,Omnipath,Intel Omni-Path,Eastern Asia,Asia,50663,179614
479,379.0,50,122,,"Inspur SA5212H5, Xeon E5-2682v4 16C 2.5GHz, NVIDIA Tesla P100, 25G Ethernet",Internet Service A,Inspur,China,2017,Industry,12800,11200.0,1171.0,2120.0,1658000.0,,,,,,Cluster,Xeon E5-2682v4 16C 2.5GHz,Intel Broadwell,2500,CentOS,Linux,NVIDIA Tesla P100,16,Intel Xeon E5 (Broadwell),Inspur SA5212H5,Inspur Cluster,Gigabit Ethernet,25G Ethernet,Eastern Asia,Asia,50596,179201
480,380.0,50,123,,"Inspur SA5212H5, Xeon E5-2682v4 16C 2.5GHz, NVIDIA Tesla P100, 25G Ethernet",Internet Service A,Inspur,China,2017,Industry,12800,11200.0,1171.0,2120.0,1658000.0,,,,,,Cluster,Xeon E5-2682v4 16C 2.5GHz,Intel Broadwell,2500,CentOS,Linux,NVIDIA Tesla P100,16,Intel Xeon E5 (Broadwell),Inspur SA5212H5,Inspur Cluster,Gigabit Ethernet,25G Ethernet,Eastern Asia,Asia,50596,179202
481,381.0,36,44,Garnet,"Cray XE6, Opteron 16C 2.500GHz, Cray Gemini interconnect",ERDC DSRC,Cray/HPE,United States,2010,Research,150528,,1167.0,1505.28,5685504.0,,,5569.0,Derived,0.21,MPP,Opteron 16C 2.5GHz,AMD x86_64,2500,Linux,Linux,None,16,"Opteron 6200 Series ""Interlagos""",Cray XE6,Cray XE,Custom Interconnect,Cray Gemini interconnect,North America,Americas,47771,176958
482,,54,482,AWS HPC Clusters,"Fastonetech C5, Xeon Platinum 8124M 18C 3GHz, 25G Ethernet",Fastonetech,Fastonetech,China,2019,Vendor,41472,,1162.6,3981.312,2915712.0,,,,,,Cluster,Xeon Platinum 8124M 18C 3GHz,Intel Skylake,3000,Amazon Linux 2,Linux,None,18,Xeon Platinum,Fastonetech C5,Fastonetech Cluster,Gigabit Ethernet,25G Ethernet,Eastern Asia,Asia,50826,179804
483,382.0,50,292,Zenith,"Dell C6420/C6320p, Xeon Gold 6148 20C 2.4GHz/Xeon Phi 7290/7230/7210, Intel Omni-Path",Dell EMC HPC Innovation lab,Dell EMC,United States,2016,Vendor,26720,,1161.86,1792.7168,2797200.0,,,,,,Cluster,Xeon Gold 6148 20C 2.4GHz,Intel Skylake,2400,RHEL 7.3,Linux,None,20,Xeon Gold,PowerEdge C6420,Dell PowerEdge Cluster,Omnipath,Intel Omni-Path,North America,Americas,50733,179168
484,383.0,51,184,,"Inspur TS10000, Xeon Gold 6130 16C 2.1GHz, NVIDIA Tesla V100, Infiniband EDR",Internet Company,Inspur,China,2017,Industry,26880,25600.0,1161.0,2400.0,741000.0,,,,,,Cluster,Xeon Gold 6130 16C 2.1GHz,Intel Skylake,2100,CentOS,Linux,NVIDIA Tesla V100,16,Xeon Gold,Inspur TS10000,Inspur Cluster,Infiniband,Infiniband EDR,Eastern Asia,Asia,50743,179374
485,384.0,51,185,Internet Company T CC1,"Lenovo RD450, Xeon E5-2670v3 12C 2.3GHz, 10G Ethernet",Service Provider T,Lenovo,China,2018,Industry,64320,,1156.5,2366.976,5856960.0,,,,,,Cluster,Xeon E5-2670v3 12C 2.3GHz,Intel Haswell,2300,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Lenovo RD450,Lenovo Cluster,Gigabit Ethernet,10G Ethernet,Eastern Asia,Asia,50329,179355
486,385.0,52,299,,"Huawei G5500, Xeon E5-2650v4 12C 2.2GHz, NVIDIA Tesla V100, 100G Ethernet",Telecom Company,Huawei,China,2018,Industry,23904,23040.0,1154.8,1964.909,1209600.0,,,107.14,Submitted,10.778,Cluster,Xeon E5-2650v4 12C 2.2GHz,Intel Broadwell,2200,Linux,Linux,NVIDIA Tesla V100,12,Intel Xeon E5 (Broadwell),Huawei G5500,Huawei Cluster,Gigabit Ethernet,100G Ethernet,Eastern Asia,Asia,50593,179597
487,386.0,51,186,,"Inspur NF5280M, Xeon E5-2682v4 16C 2.5GHz, NVIDIA Tesla P100, 25G Ethernet",Internet Service A,Inspur,China,2017,Industry,28800,26880.0,1152.0,2544.0,908000.0,,,,,,Cluster,Xeon E5-2682v4 16C 2.5GHz,Intel Broadwell,2500,CentOS,Linux,NVIDIA Tesla P100,16,Intel Xeon E5 (Broadwell),Inspur NF5280M,Inspur Cluster,Gigabit Ethernet,25G Ethernet,Eastern Asia,Asia,50596,179378
488,387.0,52,301,,"Inspur TS10000, Xeon Gold 6130 16C 2.1GHz, NVIDIA Tesla P100, 25G Ethernet",Internet Service P,Inspur,China,2018,Industry,28800,26880.0,1152.0,2413.824,908000.0,,,,,,Cluster,Xeon Gold 6130 16C 2.1GHz,Intel Skylake,2100,CentOS,Linux,NVIDIA Tesla P100,16,Xeon Gold,Inspur TS10000,Inspur Cluster,Gigabit Ethernet,25G Ethernet,Eastern Asia,Asia,50759,179520
489,388.0,52,303,,"INSPUR NF5280M4, Xeon E5-2682v4 16C 2.5GHz, NVIDIA Tesla P100, 25G Ethernet",Internet Service A,Inspur,China,2018,Industry,28800,26880.0,1152.0,2361.6,908000.0,,,,,,Cluster,Xeon E5-2682v4 16C 2.5GHz,Intel Broadwell,2500,CentOS,Linux,NVIDIA Tesla P100,16,Intel Xeon E5 (Broadwell),INSPUR NF5280M4,Inspur Cluster,Gigabit Ethernet,25G Ethernet,Eastern Asia,Asia,50596,179501
490,389.0,52,304,,"INSPUR NF5280M4, Xeon E5-2682v4 16C 2.5GHz, NVIDIA Tesla P100, 25G Ethernet",Internet Service A,Inspur,China,2018,Industry,28800,26880.0,1152.0,2361.6,908000.0,,,,,,Cluster,Xeon E5-2682v4 16C 2.5GHz,Intel Broadwell,2500,CentOS,Linux,NVIDIA Tesla P100,16,Intel Xeon E5 (Broadwell),INSPUR NF5280M4,Inspur Cluster,Gigabit Ethernet,25G Ethernet,Eastern Asia,Asia,50596,179502
491,390.0,52,302,,"Inspur TS10000, Xeon E5-2682v4 16C 2.5GHz, NVIDIA Tesla P100, 25G Ethernet",Internet Service A,Inspur,China,2018,Industry,28800,26880.0,1152.0,2361.6,908000.0,,,,,,Cluster,Xeon E5-2682v4 16C 2.5GHz,Intel Broadwell,2500,CentOS,Linux,NVIDIA Tesla P100,16,Intel Xeon E5 (Broadwell),Inspur TS10000,Inspur Cluster,Gigabit Ethernet,25G Ethernet,Eastern Asia,Asia,50596,179523
492,391.0,47,74,,"Lenovo RD450, Xeon E5-2670v3 12C 2.3GHz, 10G Ethernet",Service Provider T,Lenovo,China,2016,Industry,78000,,1149.57,2870.4,4560768.0,,,2437.5,Derived,0.472,Cluster,Xeon E5-2670v3 12C 2.3GHz,Intel Haswell,2300,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Lenovo RD450,Lenovo Cluster,Gigabit Ethernet,10G Ethernet,Eastern Asia,Asia,50329,178778
493,392.0,51,339,JD C1,"Lenovo x3550, Xeon E5-2650v4 12C 2.2GHz, 10G Ethernet",Internet Company,Lenovo,China,2018,Industry,67200,,1145.41,2365.44,5986560.0,,,,,,Cluster,Xeon E5-2650v4 12C 2.2GHz,Intel Broadwell,2200,Linux,Linux,None,12,Intel Xeon E5 (Broadwell),Lenovo x3550,Lenovo Cluster,Gigabit Ethernet,10G Ethernet,Eastern Asia,Asia,50598,179366
495,394.0,48,90,LANL/NNSA CTS-1 Fire,"Tundra Extreme Scale, Xeon E5-2695v4 18C 2.1GHz, Intel Omni-Path",Los Alamos National Laboratory,Penguin Computing,United States,2016,Research,39672,,1144.84,1332.979,3808512.0,,,485.7,Submitted,2.357,Cluster,Xeon E5-2695v4 18C 2.1GHz,Intel Broadwell,2100,TOSS,Linux,None,18,Intel Xeon E5 (Broadwell),Tundra Extreme Scale,Penguin Computing Cluster,Omnipath,Intel Omni-Path,North America,Americas,48276,178973
496,395.0,48,89,LANL/NNSA CTS-1 Ice,"Tundra Extreme Scale, Xeon E5-2695v4 18C 2.1GHz, Intel Omni-Path",Los Alamos National Laboratory,Penguin Computing,United States,2016,Research,39672,,1144.84,1332.979,3808512.0,,,485.7,Submitted,2.357,Cluster,Xeon E5-2695v4 18C 2.1GHz,Intel Broadwell,2100,TOSS,Linux,None,18,Intel Xeon E5 (Broadwell),Tundra Extreme Scale,Penguin Computing Cluster,Omnipath,Intel Omni-Path,North America,Americas,48276,178974
497,396.0,50,325,,"Huawei RH2288H V3 Cluster, Xeon E5-2680v4 14C 2.4GHz, Infiniband FDR",Petroleum Company,Huawei,China,2017,Industry,41440,,1142.232,1591.296,3840000.0,,,577.69,Submitted,1.977,Cluster,Xeon E5-2680v4 14C 2.4GHz,Intel Broadwell,2400,Linux,Linux,None,14,Intel Xeon E5 (Broadwell),Huawei RH2288H V3 Cluster,Huawei Cluster,Infiniband,Infiniband FDR,Eastern Asia,Asia,50754,179303
498,397.0,52,313,,"Inspur TS10000, Xeon Platinum 8160  24C 2.1GHz, NVIDIA Tesla V100, 10G Ethernet",Service Provider T,Inspur,China,2018,Industry,27520,25600.0,1142.0,2278.464,1049000.0,,,,,,Cluster,Xeon Platinum 8160  24C 2.1GHz,Intel Skylake,2100,CentOS,Linux,NVIDIA Tesla V100,24,Xeon Platinum,Inspur TS10000,Inspur Cluster,Gigabit Ethernet,10G Ethernet,Eastern Asia,Asia,50329,179513
499,398.0,52,314,,"Inspur TS10000, Xeon Platinum 8160  24C 2.1GHz, NVIDIA Tesla V100, 10G Ethernet",Service Provider T,Inspur,China,2018,Industry,27520,25600.0,1142.0,2278.464,1049000.0,,,,,,Cluster,Xeon Platinum 8160  24C 2.1GHz,Intel Skylake,2100,CentOS,Linux,NVIDIA Tesla V100,24,Xeon Platinum,Inspur TS10000,Inspur Cluster,Gigabit Ethernet,10G Ethernet,Eastern Asia,Asia,50329,179514
500,399.0,52,311,,"Inspur TS10000, Xeon Platinum 8160  24C 2.1GHz, NVIDIA Tesla V100, 10G Ethernet",Service Provider T,Inspur,China,2018,Industry,27520,25600.0,1142.0,2278.464,1049000.0,,,,,,Cluster,Xeon Platinum 8160  24C 2.1GHz,Intel Skylake,2100,CentOS,Linux,NVIDIA Tesla V100,24,Xeon Platinum,Inspur TS10000,Inspur Cluster,Gigabit Ethernet,10G Ethernet,Eastern Asia,Asia,50329,179515
